1.41,-1.36928203575,-0.122185196405,0.698778148036,1.50106028476,-1.26441018081,-2.09677089092,-2.91019104368,-0.82196766725,-1.62523127319,-0.796714867331,-0.76,-0.457875457875,0.372405372405,1.26373626374,2.03958078958,-0.834099969335,-1.72953081877,-2.50894408668,-0.888023842832,-1.66098980192,-0.766162255582,-0.18,-0.0407747196738,0.283384301733,1.24023105674,1.99898063201,-0.324291250255,-1.281528316,-2.04058739547,-0.954142863919,-1.71074833804,-0.749454606478,0.49,-0.255629945222,-0.355041590586,0.562656387367,1.26039764658,0.0996664225856,-0.820383478426,-1.51991294443,-0.920967796668,-1.62119515423,-0.693837339108,0.83,-0.726358148893,-1.24949698189,-0.389000670691,0.237927565392,0.526966497092,-0.339825830817,-0.971341129735,-0.871384230866,-1.50624503352,-0.629376514948,03.02.2000
-0.89,0.0568412505075,-0.400933820544,0.282176207877,0.929252943565,0.457515013796,-0.225206946924,-0.871916085051,-0.685859872611,-1.33554140127,-0.645255976842,0.17,-0.0324247644138,-0.451920154018,-0.0405309555173,0.624176714966,0.419631454114,0.00810882036936,-0.656814449918,-0.413256789219,-1.0809820447,-0.664977192093,-0.83,0.758148564422,0.476141820783,0.598753448452,1.29815060795,0.279884801038,0.158195757109,-0.535938830974,-0.122030589001,-0.818113407094,-0.695234419436,0.28,0.391277766456,0.291420419808,0.191563073161,0.857958019156,0.0994681498924,0.198936299785,-0.464861353579,0.0995671875317,-0.564891390486,-0.665120820112,0.55,-0.30401297122,-0.153019862181,-0.453992703689,0.177340899878,-0.151453547469,0.150437080707,-0.48282171173,0.301434095545,-0.33086705437,-0.634212883785,10.02.2000
0.11,-0.36036036036,-0.288490737929,-0.568883490232,-0.0840166008705,-0.0721295487331,0.20927728224,-0.277343194425,0.281203999797,-0.205065732704,-0.487640998493,-0.14,-0.227065382666,-0.109477952357,-0.35005913161,-0.0567663456665,-0.117855038303,0.123273660754,-0.170686607197,0.240844851265,-0.0527693775243,-0.294323090799,0.09,-0.141786510026,-0.135709945311,-0.320032408345,-0.251164674904,-0.00608519269775,0.178498985801,0.10953346856,0.184572946879,0.115611626067,-0.0690888401203,1.68,-1.34262948207,-1.60557768924,-1.7583001328,-1.88346613546,0.266526672859,0.421327518206,0.548196906675,0.155214533479,0.282422966352,0.12740618579,-0.1,-0.921236291127,-1.41774675972,-1.48421402459,-1.77666999003,0.501127032684,0.56821231149,0.863387538239,0.0674231544597,0.364085034082,0.29686203337,17.02.2000
-0.99,0.171181149935,-0.355452623099,-0.48333501158,-0.774342966469,0.525733815842,0.653397667873,0.943908323281,0.128338571299,0.420384611498,0.292421329556,-1.87,1.83683940482,1.41918932786,1.35932957072,1.11698306824,0.410116888351,0.468896950155,0.70687222894,0.0590221214912,0.297977396214,0.239096394487,-0.27,1.79030764482,1.62053709229,1.56806255788,1.39983537401,0.166784595168,0.218336197311,0.383604568887,0.0516377259151,0.217182200172,0.165630001823,-0.74,1.73525448326,2.20586710895,2.18029784734,2.1167202239,-0.462585588523,-0.437452450821,-0.37495924356,0.0250174107656,0.0872228645612,0.0622210198837,0.94,0.184842883549,1.11727254056,1.08714999658,1.14859314028,-0.930709307093,-0.900642339757,-0.961972119721,0.0297897117168,-0.0309745297965,-0.0607823483997,24.02.2000
-0.97,0.566155122356,1.85918705931,1.92866030693,2.00020738283,-1.28575258285,-1.35483471841,-1.42597900728,-0.0682051856301,-0.138446346951,-0.0701932858596,-0.47,0.73340973018,2.05958954058,2.21898114387,2.35909990624,-1.31652429313,-1.47475541399,-1.61385401369,-0.156175038533,-0.293466167179,-0.137077048512,-0.05,0.525328330206,1.82092974776,2.13814189424,2.29987492183,-1.28883082411,-1.60438527366,-1.76527311186,-0.311539235859,-0.470379886781,-0.158347336839,0.04,0.381329443634,1.31798291311,1.9455442106,2.12179620754,-0.933095302348,-1.55827261467,-1.73385506404,-0.619397741101,-0.793356984935,-0.172888377132,0.1,0.00624479600334,0.773313905079,1.65903413822,1.84273522065,-0.767021210166,-1.65268613534,-1.83637574673,-0.8789233963,-1.06121479401,-0.180703155394,02.03.2000
0.58,-0.531870860927,-0.0869205298013,0.921633554084,1.15531870861,-0.447329546637,-1.46127651901,-1.69621122277,-1.00943148708,-1.24331993869,-0.231551101876,-0.35,-0.116303219107,0.146417445483,1.11526479751,1.38836967809,-0.263026572961,-1.23300203768,-1.50642491787,-0.967430864466,-1.24013645649,-0.27009263253,0.18,-0.18244013683,-0.10469576034,0.780208009398,1.13714108013,-0.0778864726774,-0.964407612797,-1.32199306291,-0.885831197446,-1.24313835362,-0.354169809509,0.37,-0.377982030363,-0.438913559847,0.159730111191,0.693483424559,0.0611627135512,-0.539752308288,-1.07553076795,-0.601282782705,-1.13738913957,-0.532902108237,-0.08,-0.157105943152,-0.421705426357,-0.00206718346253,0.677002583979,0.265015838837,-0.155282718069,-0.83542102321,-0.421415374395,-1.10336094331,-0.67908380535,09.03.2000
0.41,-0.463201235203,-0.758620689655,-0.562017498713,0.178075141534,0.296794208893,0.0992761116856,-0.644260599793,-0.198106064535,-0.943856118988,-0.744275599354,0.09,-0.361990950226,-0.72192513369,-0.668449197861,0.0128547922665,0.361241846255,0.307571629098,-0.376207579886,-0.0538647993536,-0.740123060349,-0.685888808365,0.08,-0.269214960954,-0.661734484176,-0.741197424305,-0.142314015619,0.393579097035,0.473256540763,-0.127243503884,0.0799922766078,-0.522880549464,-0.603355463844,-0.94,0.585001555855,0.320506171559,0.191543062615,0.593299450264,0.26295708128,0.391170141825,-0.00824963392247,0.128551094752,-0.271921752706,-0.400988322337,-0.3,0.757386600083,0.62734082397,0.406436398946,0.679359134415,0.129068230629,0.348312131725,0.0774409383777,0.219527241022,-0.0516940127994,-0.271817968307,16.03.2000
1.1,-0.335459971187,-0.41469438156,-0.637991356246,-0.528400905536,0.0795011047556,0.303549672703,0.193590352489,0.224226830755,0.114180022113,-0.110294117647,0.55,-0.779858765735,-0.810561866749,-1.05959813052,-1.0546515198,0.0309444238148,0.281938083646,0.276952593143,0.251071352415,0.246084318702,-0.00499958624114,-1.06,0.153098169029,0.277231819592,0.0551705113617,-0.0170683769525,-0.12394389473,0.0977779613984,0.169906422359,0.221447385614,0.293486558419,0.0721990557259,-0.62,0.707817216613,0.82439887582,0.686305124735,0.586551472884,-0.115762273902,0.0213608957795,0.120413436693,0.136964616327,0.235902624352,0.0990737039437,-0.95,1.46910466583,1.62147961328,1.58469945355,1.43179907524,-0.150168810456,-0.113921166553,0.0367654673875,0.0361932928658,0.186653981779,0.150515165308,23.03.2000
1.0,0.243471022786,0.508792009156,0.543821315853,0.412027884715,-0.264676575604,-0.299620803233,-0.16814747156,-0.0348519825947,0.0962742885537,0.131080586965,-0.51,0.320016732901,0.85442376072,1.01164331033,0.907236979711,-0.53270229135,-0.68942031705,-0.585347038342,-0.155887608836,-0.0523657932121,0.103360689117,-0.13,0.201047120419,0.79057591623,1.07085514834,1.0109947644,-0.588345943235,-0.868062812635,-0.808322534799,-0.27808079234,-0.218689938185,0.0592261575865,0.57,-0.368596418159,0.185339441899,0.447730112453,0.446168263224,-0.555985201597,-0.81934661288,-0.817778985431,-0.261905256813,-0.260346296951,0.00155488752984,0.2,-0.342928400707,-0.00103917697183,0.213377671551,0.255637535072,-0.343065693431,-0.558220368439,-0.600625651721,-0.214419076716,-0.256679379397,-0.0421698824082,30.03.2000
-0.46,0.0480217141664,0.31318509239,0.579044437485,0.671782023176,-0.265036103343,-0.530767839504,-0.623460912392,-0.265029312797,-0.35747736497,-0.0922036853795,-0.31,0.335113624463,0.395852968897,0.772855796418,0.945648759032,-0.0605364784469,-0.436280137773,-0.60849598163,-0.375516334961,-0.547627988484,-0.17146776406,0.82,-0.317856029916,-0.459125376545,-0.11633946193,0.117378207126,0.141719811596,-0.202159143012,-0.436622066608,-0.344366990859,-0.579162666444,-0.233989891637,-0.37,0.0291940360755,-0.102179126264,0.223820943245,0.445209050151,0.131334820405,-0.194570104303,-0.415893597949,-0.326333514243,-0.547948064961,-0.220893700542,-0.03,-0.0125156445557,0.00417188151857,0.238492560145,0.431268251982,-0.0166896148872,-0.251039623927,-0.443839445905,-0.234310903453,-0.427078553252,-0.192317030029,06.04.2000
