0,41,0.0571544715447
1,24,0.0644444444444
2,27,0.197037037037
3,20,-0.00533333333333
4,8,-0.2225
5,12,-0.0638888888889
6,17,0.0596078431373
7,18,0.127222222222
8,15,0.0893333333333
9,16,0.127708333333
10,25,-0.0453333333333
11,15,0.148888888889
12,7,-0.134285714286
13,17,-0.0537254901961
14,12,-0.193888888889
15,9,-0.0474074074074
16,13,-0.13358974359
17,11,-0.161818181818
18,9,0.0788888888889
19,18,0.0401851851852
20,21,0.116507936508
21,18,-0.0246296296296
22,16,-0.00416666666667
23,20,-0.0183333333333
24,21,-0.0507936507937
25,32,0.0994791666667
26,18,-0.0240740740741
27,15,-0.0455555555556
28,11,-0.114545454545
29,9,-0.00740740740741
30,14,-0.12619047619
31,24,-0.0388888888889
32,13,-0.155897435897
33,19,-0.144385964912
34,13,0.0341025641026
35,13,0.0951282051282
36,11,0.0836363636364
37,13,-0.0587179487179
38,7,0.092380952381
39,15,0.0684444444444
40,23,-0.0733333333333
41,15,0.115555555556
42,19,0.0810526315789
43,22,-0.0898484848485
44,14,0.125476190476
45,19,-0.0673684210526
46,9,0.00148148148148
47,12,0.0913888888889
48,12,-0.0572222222222
49,9,-0.141851851852
50,9,0.0840740740741
51,14,0.0340476190476
52,9,-0.0511111111111
53,16,-0.055
54,20,-0.0173333333333
55,13,-0.0382051282051
56,11,0.0766666666667
57,13,-0.0402564102564
58,18,-0.0762962962963
59,13,-0.0912820512821
60,27,0.0767901234568
61,14,-0.0566666666667
62,18,-0.0390740740741
63,20,-0.0228333333333
64,12,-0.0527777777778
65,12,-0.00638888888889
66,17,0.186666666667
67,10,-0.0963333333333
68,20,-0.113
69,8,0.0191666666667
70,7,-0.0228571428571
71,7,0.173333333333
72,16,0.0122916666667
73,9,-0.0388888888889
74,11,-0.0275757575758
75,10,0.0196666666667
76,12,-0.0266666666667
77,9,-0.108148148148
78,10,0.278666666667
79,24,-0.0429166666667
80,20,-0.00166666666667
81,16,0.112291666667
82,18,0.101481481481
83,13,0.0379487179487
84,14,0.0116666666667
85,17,-0.0196078431373
86,14,-0.0378571428571
87,11,-0.0712121212121
88,11,0.040303030303
89,12,0.0391666666667
90,6,0.314444444444
91,14,-0.000238095238095
92,10,0.1
93,17,0.102156862745
94,14,-0.0445238095238
95,5,-0.244666666667
96,9,-0.0355555555556
97,14,0.150952380952
98,13,0.00589743589744
99,13,0.137692307692
100,10,0.115
101,10,0.106666666667
102,13,-0.0176923076923
103,12,0.113333333333
104,17,0.117450980392
105,8,0.0554166666667
106,7,0.180952380952
107,9,-0.0374074074074
108,10,0.008
109,20,0.0908333333333
110,7,0.0404761904762
111,8,-0.0279166666667
112,10,-0.00966666666667
113,6,-0.196666666667
114,7,0.119047619048
115,13,0.0917948717949
116,6,-0.19
117,7,-0.0995238095238
118,9,0.0548148148148
119,7,-0.0661904761905
120,29,-0.10367816092
121,8,-0.0229166666667
122,13,0.112564102564
123,21,-0.0322222222222
124,14,-0.0235714285714
125,10,0.0576666666667
126,7,0.334761904762
127,10,-0.0516666666667
128,7,0.430952380952
129,11,-0.0115151515152
130,10,-0.0866666666667
131,9,0.152222222222
132,9,-0.108148148148
133,10,-0.035
134,8,0.2025
135,11,-0.00030303030303
136,8,-0.02
137,14,-0.0938095238095
138,5,0.121333333333
139,14,-0.192380952381
140,8,0.199583333333
141,14,-0.0552380952381
142,10,0.0856666666667
143,10,0.023
144,4,0.0458333333333
145,11,0.111212121212
146,6,0.0233333333333
147,13,0.00307692307692
148,9,0.037037037037
149,6,-0.0116666666667
150,12,-0.0133333333333
151,6,0.0522222222222
152,14,-0.13380952381
153,9,-0.0311111111111
154,14,-0.0133333333333
155,11,-0.0690909090909
156,8,-0.182916666667
157,9,0.0651851851852
158,15,-0.0764444444444
159,13,-0.0120512820513
160,11,-0.0524242424242
161,9,0.0955555555556
162,10,0.055
163,5,0.309333333333
164,8,0.0404166666667
165,15,0.0186666666667
166,6,-0.274444444444
167,10,0.0523333333333
168,9,0.0411111111111
169,5,-0.208666666667
170,5,0.0866666666667
171,10,-0.0426666666667
172,11,0.0593939393939
173,7,-0.190476190476
174,12,-0.0861111111111
175,11,-0.0681818181818
176,7,-0.0904761904762
177,12,-0.0330555555556
178,7,0.00333333333333
179,12,-0.0944444444444
180,23,-0.0820289855072
181,13,-0.0115384615385
182,13,-0.0107692307692
183,16,0.05375
184,7,0.166666666667
185,9,-0.0422222222222
186,8,-0.0125
187,9,-0.168148148148
188,9,0.0648148148148
189,12,0.0302777777778
190,8,-0.1225
191,17,-0.103529411765
192,6,0.0538888888889
193,10,0.0403333333333
194,11,-0.0751515151515
195,6,-0.296666666667
196,11,0.0436363636364
197,9,-0.0907407407407
198,14,-0.005
199,13,0.0779487179487
200,20,-0.119666666667
201,11,0.0815151515152
202,8,0.113333333333
203,9,0.236296296296
204,15,0.0246666666667
205,11,0.00454545454545
206,10,0.234333333333
207,5,0.0453333333333
208,8,-0.0720833333333
209,5,-0.0106666666667
210,12,0.0158333333333
211,14,-0.141904761905
212,8,-0.05
213,13,0.0441025641026
214,6,-0.0455555555556
215,7,0.138571428571
216,12,0.154166666667
217,7,-0.128095238095
218,11,0.169090909091
219,17,0.192549019608
220,22,0.146666666667
221,8,-0.0383333333333
222,22,-0.0777272727273
223,7,-0.0519047619048
224,8,-0.0420833333333
225,7,-0.02
226,6,0.152222222222
227,16,-0.144791666667
228,11,-0.0878787878788
229,8,-0.0475
230,7,-0.052380952381
231,10,0.0646666666667
232,11,-0.0587878787879
233,13,0.138717948718
234,13,0.0305128205128
235,12,-0.0263888888889
236,17,0.0319607843137
237,13,0.0374358974359
238,16,-0.00125
239,28,-0.0128571428571
240,6,-0.00166666666667
241,14,0.133095238095
242,10,-0.086
243,8,-0.1875
244,5,0.0593333333333
245,12,0.0247222222222
246,5,0.179333333333
247,10,-0.121
248,5,0.0106666666667
249,5,0.178
250,15,0.0215555555556
251,9,0.108888888889
252,6,0.0533333333333
253,16,0.10875
254,9,-0.00666666666667
255,16,-0.018125
256,3,0.152222222222
257,9,0.0933333333333
258,15,0.0908888888889
259,10,0.233666666667
260,18,0.171481481481
261,9,0.0811111111111
262,6,-0.0561111111111
263,8,0.0775
264,10,-0.00433333333333
265,8,-0.04125
266,11,0.0569696969697
267,12,-0.005
268,5,-0.278
269,9,0.0244444444444
270,9,0.0392592592593
271,9,-0.00111111111111
272,7,0.0138095238095
273,10,0.132333333333
274,6,0.21
275,7,0.105238095238
276,9,-0.0555555555556
277,12,0.0252777777778
278,35,-0.0695238095238
279,5,0.00666666666667
280,15,0.0335555555556
281,7,0.0142857142857
282,10,0.004
283,10,0.077
284,11,0.0193939393939
285,13,-0.025641025641
286,15,0.0297777777778
287,15,0.052
288,11,-0.0448484848485
289,12,-0.130833333333
290,10,0.0283333333333
291,12,-0.0186111111111
292,10,-0.0563333333333
293,9,-0.00148148148148
294,11,0.301212121212
295,11,-0.0624242424242
296,5,0.172
297,21,0.0107936507937
298,7,-0.047619047619
299,8,-0.155416666667
300,5,-0.072
301,9,0.0648148148148
302,9,0.00444444444444
303,9,0.227037037037
304,11,-0.132424242424
305,6,0.132777777778
306,12,-0.191111111111
307,6,0.120555555556
308,7,-0.134285714286
309,9,-0.0177777777778
310,11,-0.146666666667
311,13,0.141282051282
312,15,-0.0233333333333
313,13,-0.167435897436
314,15,0.0982222222222
315,10,0.0763333333333
316,8,0.05125
317,19,0.0175438596491
318,25,-0.0388
319,22,0.00848484848485
320,17,-0.108039215686
321,7,-0.0152380952381
322,9,0.0837037037037
323,13,-0.0297435897436
324,16,0.111458333333
325,5,-0.234
326,11,-0.0224242424242
327,14,-0.0945238095238
328,6,-0.0788888888889
329,17,-0.151764705882
330,7,-0.0738095238095
331,14,-0.0559523809524
332,9,0.00518518518519
333,8,-0.0208333333333
334,13,0.00538461538462
335,19,0.128771929825
336,11,0.0548484848485
337,7,0.05
338,11,-0.0312121212121
339,20,0.1035
340,13,-0.0717948717949
341,7,-0.0471428571429
342,14,0.111428571429
343,10,-0.003
344,15,0.000666666666667
345,6,-0.0716666666667
346,4,-0.2875
347,11,0.0842424242424
348,10,-0.08
349,15,0.0242222222222
350,12,0.149722222222
351,18,0.131851851852
352,16,-0.0739583333333
353,18,-0.0331481481481
354,18,-0.0331481481481
355,14,-0.00833333333333
356,13,-0.0217948717949
357,26,-0.07
358,23,0.0795652173913
359,21,-0.00888888888889
360,18,-0.0998148148148
361,10,0.0743333333333
362,10,-0.119333333333
363,11,0.120909090909
364,15,-0.0913333333333
365,9,-0.0688888888889
366,5,0.316
367,12,0.0627777777778
368,13,-0.0138461538462
369,7,0.0328571428571
370,8,-0.154166666667
371,9,0.211851851852
372,14,-0.0161904761905
373,13,0.0992307692308
374,15,0.0366666666667
375,19,-0.0510526315789
376,14,0.07
377,20,-0.102333333333
378,29,-0.116091954023
379,25,0.0136
380,9,0.107037037037
381,9,-0.125925925926
382,15,-0.111333333333
383,14,0.0602380952381
384,9,0.0177777777778
385,16,-0.0316666666667
386,5,-0.118
387,13,-0.0751282051282
388,12,-0.0594444444444
389,15,0.140666666667
390,20,-0.00333333333333
391,10,-0.062
392,16,-0.0689583333333
393,15,0.175111111111
394,19,-0.0414035087719
395,18,-0.0416666666667
396,29,-0.0225287356322
397,18,0.0122222222222
398,32,0.00479166666667
399,35,-0.00361904761905
